fdc_id,brand_owner,gtin_upc,ingredients,serving_size,serving_size_unit,Num,Den,Type,branded_food_category,data_source,modified_date,available_date,market_country,discontinued_date,Quantity,is_oats,is_carrots,is_quinoa,is_beans,is_organic,is_spinach,is_broccoli,is_chickpea,is_tomato,is_sugar,is_gluten,is_cheese,is_corn_syrup,is_salt,is_palm_oil,is_shortening,is_sdm_bnzt,is_msg,is_processed,is_cornstarch,is_unhealthy,is_healthy,is_liquid
751732,Kellogg Company US,28989100573,"WATER, BLEACHED WHEAT FLOUR, ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, VITAMIN B1 [THIAMIN MONONITRATE], VITAMIN B2 [RIBOFLAVIN], FOLIC ACID), CORN OIL, SOY PROTEIN CONCENTRATE, SOY PROTEIN ISOLATE, CONTAINS TWO PERCENT OR LESS OF WHEAT STARCH, CORNSTARCH, WHEAT GLUTEN, YELLOW CORN FLOUR, DEXTROSE, SALT, METHYLCELLULOSE, MODIFIED CORN STARCH, SUGAR, NATURAL AND ARTIFICIAL FLAVORS, YEAST EXTRACT, SPICES, POTASSIUM CHLORIDE, AUTOLYZED YEAST EXTRACT, DRIED YEAST, DISODIUM INOSINATE, SOYBEAN OIL, ONION POWDER, HYDROLYZED SOY PROTEIN, PAPRIKA (COLOR), HYDROLYZED CORN PROTEIN, CHICORY ROOT FIBER, XANTHAN GUM, GARLIC POWDER, CARAMEL COLOR, BAKING SODA, SUNFLOWER OIL, SODIUM ALGINATE, CELLULOSE GUM, PAPRIKA EXTRACT (COLOR), ANNATTO EXTRACT (COLOR), DISODIUM GUANYLATE, LACTIC ACID, CITRIC ACID, VITAMIN B1 (THIAMIN HYDROCHLORIDE), SODIUM ACID PYROPHOSPHATE, SODIUM GLUCONATE, BARLEY EXTRACT, NIACINAMIDE, NONFAT MILK, EGG WHITES, IRON (FERROUS SULFATE), VITAMIN B1 (THIAMIN MONONITRATE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B2 (RIBOFLAVIN), VITAMIN B12.",71,g,1,NA,Patty,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2017-11-07T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
751734,Kellogg Company US,28989100641,"Water, cooked black beans (black beans, water), cooked brown rice (water, brown rice), onion, whole kernel corn, corn oil, soy protein concentrate, egg whites, diced tomatoes, wheat gluten, bulgur wheat, green chiles, onion powder, calcium caseinate (from milk), cornstarch, contains two percent or less of tomato juice, salt, yeast extract, spices, dextrose, tomato powder, hydrolyzed vegetable protein (corn gluten, wheat gluten, soy protein), garlic powder, jalapeno pepper, citric acid, natural and artificial flavors, paprika, modified corn starch, soy sauce (soybeans, wheat, salt), xanthan gum, disodium inosinate, disodium guanylate, vitamin B1 (thiamin hydrochloride), caramel color, lactic acid.",67,g,1,NA,Burger,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2018-02-06T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751736,Kellogg Company US,28989100665,"Water, cooked black beans (black beans, water), cooked brown rice (water, brown rice), onion, whole kernel corn, corn oil, soy protein concentrate, egg whites, diced tomatoes, wheat gluten, bulgur wheat, green chiles, onion powder, calcium caseinate (from milk), cornstarch, contains two percent or less of tomato juice, salt, yeast extract, spices, dextrose, tomato powder, hydrolyzed vegetable protein (corn gluten, wheat gluten, soy protein), garlic powder, jalapeno pepper, citric acid, natural and artificial flavors, paprika, modified corn starch, soy sauce (soybeans, wheat, salt), xanthan gum, disodium inosinate, disodium guanylate, vitamin B1 (thiamin hydrochloride), caramel color, lactic acid.",67,g,1,NA,Burger,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2018-02-06T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751738,Kellogg Company US,28989100689,"VEGETABLES (MUSHROOMS, WATER CHESTNUTS, ONIONS, CARROTS, GREEN BELL PEPPERS, RED BELL PEPPERS, BLACK OLIVES), TEXTURED VEGETABLE PROTEIN (SOY PROTEIN CONCENTRATE, WHEAT GLUTEN, WATER FOR HYDRATION), EGG WHITES, COOKED BROWN RICE (WATER, BROWN RICE), ROLLED OATS, CORN OIL, CALCIUM CASEINATE, SOY SAUCE (WATER, SOYBEANS, SALT, WHEAT), CONTAINS TWO PERCENT OR LESS OF ONION POWDER, CORNSTARCH, SALT, HYDROLYZED VEGETABLE PROTEIN (CORN, SOY AND WHEAT), AUTOLYZED YEAST EXTRACT, NATURAL FLAVORS FROM NON-MEAT SOURCES, SUGAR, SOY PROTEIN ISOLATE, SPICES, GARLIC POWDER, DEXTROSE, JALAPEÃƒâ€˜O PEPPER POWDER, CELERY EXTRACT.",67,g,1,NA,Burger,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2018-02-07T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
751740,Kellogg Company US,28989100740,"COOKED CHICKPEAS (WATER, CHICKPEAS), WATER, COOKED BROWN RICE (WATER, BROWN RICE), ONION, GARLIC (GARLIC, WATER), CORN OIL, WHOLE GRAIN OATS, SOY FLOUR, SPINACH, WHEAT GLUTEN, EGG WHITES, CALCIUM CASEINATE (FROM MILK), DICED ROMA TOMATOES, CONTAINS TWO PERCENT OR LESS OF SOY PROTEIN CONCENTRATE, ONION POWDER, CORNSTARCH, SUGAR, CANOLA OIL, SOY PROTEIN ISOLATE, SALT, HYDROLYZED CORN PROTEIN, SPICES, NATURAL FLAVORS, YEAST EXTRACT, HYDROLYZED WHEAT PROTEIN, GARLIC POWDER, HYDROLYZED SOY PROTEIN, XANTHAN GUM, THIAMIN HYDROCHLORIDE, DEXTROSE, CORN SYRUP SOLIDS, JALAPENO PEPPER, AUTOLYZED YEAST EXTRACT, CITRIC ACID, VINEGAR, CARAMEL COLOR, GUM ACACIA, LEMON JUICE, PAPRIKA EXTRACT (FOR COLOR), PAPRIKA (FOR COLOR).",67,g,1,NA,Burger,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2018-02-07T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0
751742,Kellogg Company US,28989100801,"Textured vegetable protein (wheat gluten, soy protein concentrate, water for hydration), egg whites, corn oil, calcium caseinate, contains two percent or less of modified tapioca starch, onion powder, canola oil, triglycerides from coconut oil, hydrolyzed vegetable protein (corn gluten, wheat gluten, soy protein), dextrose, salt, soy protein isolate, autolyzed yeast extract, sugar, natural and artificial flavors from non-meat sources, caramel color, cultured whey, maltodextrin, garlic powder, spice, cellulose gum, disodium guanylate, disodium inosinate, soy sauce (water, soybeans, salt, wheat), vitamins and minerals (niacinamide, iron [ferrous sulfate], thiamin mononitrate [vitamin B, pyridoxine hydrochloride [vitamin B6], riboflavin [vitamin B2], vitamin B12), sesame seed oil, celery extract, soy lecithin.",64,g,1,NA,Burger,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2017-12-14T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751744,Kellogg Company US,28989100825,"Textured vegetable protein (wheat gluten, soy protein concentrate, water for hydration), egg whites, corn oil, calcium caseinate, contains two percent or less of modified tapioca starch, onion powder, canola oil, triglycerides from coconut oil, hydrolyzed vegetable protein (corn gluten, wheat gluten, soy protein), dextrose, salt, soy protein isolate, autolyzed yeast extract, sugar, natural and artificial flavors from non-meat sources, caramel color, cultured whey, maltodextrin, garlic powder, spice, cellulose gum, disodium guanylate, disodium inosinate, soy sauce (water, soybeans, salt, wheat), vitamins and minerals (niacinamide, iron [ferrous sulfate], thiamin mononitrate [vitamin B, pyridoxine hydrochloride [vitamin B6], riboflavin [vitamin B2], vitamin B12), sesame seed oil, celery extract, soy lecithin.",64,g,1,NA,Burger,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2018-01-25T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751746,Kellogg Company US,28989100849,"Textured vegetable protein (wheat gluten, soy protein concentrate, soy protein isolate, water for hydration), corn oil, sunflower oil, egg whites, contains two percent or less of cornstarch, natural flavors from non-meat sources, soy protein isolate, autolyzed yeast extract, salt, caramel color, onion powder, spices, hydrolyzed vegetable protein (corn, wheat, and soy), garlic powder, potato starch, maltodextrin, disodium guanylate, disodium inosinate, succinic acid, sugar, nonfat dry milk, soybean oil, wheat fiber.",71,g,1,NA,Burger,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2018-02-07T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751748,Kellogg Company US,28989100887,"Water, wheat gluten, soy protein concentrate, corn oil, soy flour, egg whites, sodium caseinate, modified tapioca starch, contains two percent or less of soy protein isolate, lactose, soybean oil, methylcellulose, autolyzed yeast extract, spices, natural and artificial flavors, sodium tripolyphosphate, salt, modified corn starch, hydrolyzed wheat gluten, disodium inosinate, caramel color, whey, hydrolyzed corn gluten, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), magnesium carbonate, vitamin B1 (thiamin mononitrate), vitamin B6 (pyridoxine hydrochloride), vitamin B2 (riboflavin), vitamin B12.",38,g,1,NA,Patty,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2018-02-05T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751750,Kellogg Company US,28989100900,"Water, wheat gluten, soy protein concentrate, corn oil, soy flour, egg whites, sodium caseinate, modified tapioca starch, contains two percent or less of soy protein isolate, lactose, soybean oil, methylcellulose, autolyzed yeast extract, spices, natural and artificial flavors, sodium tripolyphosphate, salt, modified corn starch, hydrolyzed wheat gluten, disodium inosinate, caramel color, whey, hydrolyzed corn gluten, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), magnesium carbonate, vitamin B1 (thiamin mononitrate), vitamin B6 (pyridoxine hydrochloride), vitamin B2 (riboflavin), vitamin B12.",38,g,1,NA,Patty,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2018-02-05T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751752,Kellogg Company US,28989100924,"Water, wheat gluten, soy protein concentrate, sugar, corn oil, soy flour, egg whites, sodium caseinate, modified tapioca starch, contains two percent or less of soy protein isolate, lactose, soybean oil, natural and artificial flavors, methylcellulose, autolyzed yeast extract, spices, sodium tripolyphosphate, salt, modified corn starch, hydrolyzed wheat gluten, disodium inosinate, caramel color, whey, hydrolyzed corn gluten, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), magnesium carbonate, vitamin B1 (thiamin mononitrate), vitamin B6 (pyridoxine hydrochloride), vitamin B2 (riboflavin), vitamin B12.",38,g,1,NA,Patty,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2018-02-03T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751754,Kellogg Company US,28989100948,"Water, wheat gluten, soy protein concentrate, corn oil, soy flour, egg whites, sodium caseinate, modified tapioca starch, contains two percent or less of soy protein isolate, soybean oil, lactose, spices, methylcellulose, autolyzed yeast extract, natural and artificial flavors, sodium tripolyphosphate, salt, modified corn starch, hydrolyzed wheat gluten, caramel color, disodium inosinate, crushed red pepper, whey, hydrolyzed corn gluten, red bell peppers, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), magnesium carbonate, vitamin B1 (thiamin mononitrate), vitamin B6 (pyridoxine hydrochloride), vitamin B2 (riboflavin), vitamin B12.",38,g,1,NA,Patty,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2018-02-03T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751756,Kellogg Company US,28989100986,"WATER, ORGANIC RED QUINOA, ORGANIC TEXTURED SOY PROTEIN, BROWN LENTILS (WATER, LENTILS), ORGANIC ONIONS, ORGANIC CANOLA OIL, ORGANIC HIGH OLEIC SUNFLOWER OIL, CARROTS, ORGANIC GREEN PEPPERS, ORGANIC SOY PROTEIN FLOUR, ORGANIC COOKED BROWN RICE (WATER, ORGANIC BROWN RICE), ORGANIC RED BELL PEPPERS, ORGANIC ROLLED OATS, ROASTED GARLIC, CONTAINS TWO PERCENT OR LESS OF GUM BLEND (CARRAGEENAN, KONJAC FLOUR), SEA SALT, BULGUR WHEAT, ORGANIC ONION POWDER, NATURAL FLAVORS, ORGANIC GARLIC POWDER, ORGANIC BLACK PEPPER, SPICE, YEAST EXTRACT.",67,g,1,NA,Burger,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2018-01-25T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
751758,Kellogg Company US,28989101006,"WATER, ORGANIC RED LENTILS, ORGANIC TEXTURED SOY PROTEIN, ORGANIC CHICKPEAS (ORGANIC CHICKPEAS, WATER, SEA SALT), ORGANIC ONIONS, ORGANIC POTATOES, GREEN PEAS, ORGANIC CANOLA OIL, ORGANIC SUNFLOWER OIL, ORGANIC RED CURRY PASTE (ORGANIC GINGER, ORGANIC RED PEPPERS, ORGANIC ONIONS, ORGANIC GARLIC, ORGANIC LEMONGRASS, ORGANIC CURRY POWDER [ORGANIC TURMERIC, ORGANIC SPICES], ORGANIC CANOLA OIL, CITRIC ACID, ORGANIC CHILI POWDER, YEAST EXTRACT, ORGANIC FLAVORS), ORGANIC COCONUT CREAM, GUM BLEND (CARRAGEENAN, KONJAC FLOUR), SPLIT GREEN PEAS, ORGANIC CARROTS, JALAPENO PEPPERS, ORGANIC RED BELL PEPPERS, CONTAINS TWO PERCENT OR LESS OF CILANTRO, SALT, NATURAL FLAVORS, RED PEPPER, ORGANIC YEAST EXTRACT (CONTAINS WHEAT).",67,g,1,NA,Burger,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2018-01-25T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
751760,Kellogg Company US,28989101020,"WATER, BLEACHED WHEAT FLOUR, ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, VITAMIN B1 [THIAMIN MONONITRATE], VITAMIN B2 [RIBOFLAVIN], FOLIC ACID), CORN OIL, SOY PROTEIN CONCENTRATE, SOY PROTEIN ISOLATE, CONTAINS TWO PERCENT OR LESS OF WHEAT STARCH, CORNSTARCH, WHEAT GLUTEN, YELLOW CORN FLOUR, DEXTROSE, SALT, METHYLCELLULOSE, MODIFIED CORN STARCH, SUGAR, NATURAL AND ARTIFICIAL FLAVORS, YEAST EXTRACT, SPICES, POTASSIUM CHLORIDE, AUTOLYZED YEAST EXTRACT, DRIED YEAST, DISODIUM INOSINATE, SOYBEAN OIL, ONION POWDER, HYDROLYZED SOY PROTEIN, PAPRIKA (COLOR), HYDROLYZED CORN PROTEIN, CHICORY ROOT FIBER, XANTHAN GUM, GARLIC POWDER, CARAMEL COLOR, BAKING SODA, SUNFLOWER OIL, SODIUM ALGINATE, CELLULOSE GUM, PAPRIKA EXTRACT (COLOR), ANNATTO EXTRACT (COLOR), DISODIUM GUANYLATE, LACTIC ACID, CITRIC ACID, VITAMIN B1 (THIAMIN HYDROCHLORIDE), SODIUM ACID PYROPHOSPHATE, SODIUM GLUCONATE, BARLEY EXTRACT, NIACINAMIDE, NONFAT MILK, EGG WHITES, IRON (FERROUS SULFATE), VITAMIN B1 (THIAMIN MONONITRATE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B2 (RIBOFLAVIN), VITAMIN B12.",71,g,1,NA,Patty,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2018-01-25T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
751762,Kellogg Company US,28989101259,"WATER, BLEACHED WHEAT FLOUR, ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, VITAMIN B1 [THIAMIN MONONITRATE], VITAMIN B2 [RIBOFLAVIN], FOLIC ACID), CORN OIL, SOY PROTEIN CONCENTRATE, SOY PROTEIN ISOLATE, CONTAINS TWO PERCENT OR LESS OF WHEAT STARCH, CORNSTARCH, WHEAT GLUTEN, YELLOW CORN FLOUR, DEXTROSE, SALT, METHYLCELLULOSE, MODIFIED CORN STARCH, SUGAR, NATURAL AND ARTIFICIAL FLAVORS, YEAST EXTRACT, SPICES, POTASSIUM CHLORIDE, AUTOLYZED YEAST EXTRACT, DRIED YEAST, DISODIUM INOSINATE, SOYBEAN OIL, ONION POWDER, HYDROLYZED SOY PROTEIN, PAPRIKA (COLOR), HYDROLYZED CORN PROTEIN, CHICORY ROOT FIBER, XANTHAN GUM, GARLIC POWDER, CARAMEL COLOR, BAKING SODA, SUNFLOWER OIL, SODIUM ALGINATE, CELLULOSE GUM, PAPRIKA EXTRACT (COLOR), ANNATTO EXTRACT (COLOR), DISODIUM GUANYLATE, LACTIC ACID, CITRIC ACID, VITAMIN B1 (THIAMIN HYDROCHLORIDE), SODIUM ACID PYROPHOSPHATE, SODIUM GLUCONATE, BARLEY EXTRACT, NIACINAMIDE, NONFAT MILK, EGG WHITES, IRON (FERROUS SULFATE), VITAMIN B1 (THIAMIN MONONITRATE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B2 (RIBOFLAVIN), VITAMIN B12.",71,g,1,NA,Patty,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2016-09-28T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
751764,Kellogg Company US,28989101297,"Water, soy protein isolate, wheat gluten, corn oil, contains two percent or less of tapioca starch, salt, onion powder, tricalcium phosphate, dextrose, color added, hydrolyzed corn protein, natural flavors, spices, citric acid, soy sauce powder (soy sauce [soybeans, salt, wheat]), yeast extract, disodium inosinate, disodium guanylate.",85,g,12,NA,Average Strips,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2018-01-25T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751766,Kellogg Company US,28989101440,"WATER, SOY FLOUR, COOKED BLACK BEANS (BLACK BEANS, WATER), WHEAT GLUTEN, TOMATO PASTE (TOMATOES, SALT, CITRIC ACID), CORN OIL, CILANTRO, CHIPOTLE PEPPER, CONTAINS TWO PERCENT OR LESS OF YEAST EXTRACT, SALT, NATURAL FLAVOR, BLACK MALT POWDER, LIME JUICE CONCENTRATE, VINEGAR, CARAMEL COLOR, DRIED CANE SYRUP, GARLIC POWDER, ONION POWDER, SOY SAUCE (WATER, SOYBEANS, SALT, WHEAT), ONION JUICE CONCENTRATE, SPICES, TOMATO POWDER, CITRIC ACID, NIACINAMIDE, IRON (FERROUS SULFATE), NONFAT MILK, EGG WHITES, VITAMIN B1 (THIAMIN MONONITRATE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B2 (RIBOFLAVIN), VITAMIN B12.",56,g,1,2,Cup,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2017-12-14T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,0.5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
751768,Kellogg Company US,28989101464,"Water, organic textured soy protein, organic red quinoa, organic wheat gluten, organic onions, organic steel cut oats, organic canola oil, organic sunflower oil, contains two percent or less of organic soy protein flour, salt, organic spices, carrageenan, organic cornstarch, onion juice concentrate (color), cornstarch, organic dried cane syrup, xanthan gum, konjac gum, dried cane syrup, yeast extract, natural flavors, marjoram, sage, citric acid.",38,g,1,NA,Patty,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2018-02-03T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751770,Kellogg Company US,28989101525,"Water, chickpeas, orzo (whole durum wheat flour), crimini mushroom, asparagus, kale, parmesan cheese (part-skim milk, cheese cultures, salt, enzymes), cream, chablis wine (wine, salt), onions, contains two percent or less of quinoa, cornstarch, roasted garlic, salt, spices, lemon juice.",255,g,1,NA,Entrãƒâ©E,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2017-12-14T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751772,Kellogg Company US,28989101549,"Water, edamame (soybeans), broccoli, coconut cream (coconut, xanthan gum, carrageenan, guar gum), brown rice, sugar snap peas, carrots, red bell peppers, bamboo shoots, contains two percent or less of quinoa, soy sauce (water, soybeans, salt, wheat), sugar, lemongrass, cornstarch, spices, lime juice concentrate, salt, ginger, garlic, shallots, turmeric (color), turmeric extract (color), lime peel, citric acid, xanthan gum.",261,g,1,NA,Entrãƒâ©E,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2017-12-14T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751774,Kellogg Company US,28989101587,"Water, organic pinto beans (organic pinto beans, water, sea salt, calcium chloride), organic navy beans, cannellini beans (organic cannellini beans, water, sea salt, kombu seaweed), organic textured soy protein, organic onions, organic cooked brown rice (water, brown rice), organic rolled oats, organic canola oil, organic sunflower oil, organic red bell peppers, green chiles, organic wheat gluten, cilantro, gum blend (carrageenan, konjac flour), organic soy protein flour, contains two percent or less of flaxseed protein powder, spices, salt, dried garlic, garlic powder, sugar, green bell pepper powder, tamari soy sauce powder (tamari soy sauce [soybeans, salt], maltodextrin, salt), lime juice powder (tapioca maltodextrin, lime juice solids, lime oil), natural flavors, canola oil, vinegar powder (vinegar solids, maltodextrin), onion powder, jalapeno pepper, citric acid, paprika (for color).",67,g,1,NA,Burger,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2018-01-25T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751776,Kellogg Company US,28989101662,"WATER, BLEACHED WHEAT FLOUR, ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, VITAMIN B1 [THIAMIN MONONITRATE], VITAMIN B2 [RIBOFLAVIN], FOLIC ACID), CORN OIL, SOY PROTEIN CONCENTRATE, SOY PROTEIN ISOLATE, CONTAINS TWO PERCENT OR LESS OF WHEAT STARCH, CORNSTARCH, WHEAT GLUTEN, YELLOW CORN FLOUR, DEXTROSE, SALT, METHYLCELLULOSE, MODIFIED CORN STARCH, SUGAR, NATURAL AND ARTIFICIAL FLAVORS, YEAST EXTRACT, SPICES, POTASSIUM CHLORIDE, AUTOLYZED YEAST EXTRACT, DRIED YEAST, DISODIUM INOSINATE, SOYBEAN OIL, ONION POWDER, HYDROLYZED SOY PROTEIN, PAPRIKA (COLOR), HYDROLYZED CORN PROTEIN, CHICORY ROOT FIBER, XANTHAN GUM, GARLIC POWDER, CARAMEL COLOR, BAKING SODA, SUNFLOWER OIL, SODIUM ALGINATE, CELLULOSE GUM, PAPRIKA EXTRACT (COLOR), ANNATTO EXTRACT (COLOR), DISODIUM GUANYLATE, LACTIC ACID, CITRIC ACID, VITAMIN B1 (THIAMIN HYDROCHLORIDE), SODIUM ACID PYROPHOSPHATE, SODIUM GLUCONATE, BARLEY EXTRACT, NIACINAMIDE, NONFAT MILK, EGG WHITES, IRON (FERROUS SULFATE), VITAMIN B1 (THIAMIN MONONITRATE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B2 (RIBOFLAVIN), VITAMIN B12.",71,g,1,NA,Patty,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2017-11-07T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
751778,Kellogg Company US,28989101716,"Water, soy protein isolate, wheat gluten, corn oil, contains two percent or less of tapioca starch, salt, onion powder, tricalcium phosphate, dextrose, color added, hydrolyzed corn protein, natural flavors, spices, citric acid, soy sauce powder (soy sauce [soybeans, salt, wheat]), yeast extract, disodium inosinate, disodium guanylate.",85,g,12,NA,Average Strips,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2017-11-07T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751780,Kellogg Company US,28989101754,"WATER, SOY FLOUR, WHEAT GLUTEN, SOY PROTEIN CONCENTRATE, CORN OIL, CONTAINS TWO PERCENT OR LESS OF CHICORY ROOT FIBER, YEAST EXTRACT, NATURAL FLAVORS, BLACK MALT POWDER, SALT, SOY SAUCE (WATER, SOYBEANS, SALT, WHEAT), DRIED CANE SYRUP, GARLIC POWDER, ONION POWDER, ONION JUICE CONCENTRATE, SPICES, TOMATO POWDER, CITRIC ACID, NIACINAMIDE, XANTHAN GUM, IRON (FERROUS SULFATE), NONFAT MILK, EGG WHITES, VITAMIN B1 (THIAMIN MONONITRATE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B2 (RIBOFLAVIN), VITAMIN B12.",50,g,1,2,Cup,Vegetable Based Products / Meals - Not Ready to Eat (Frozen),GDSN,2017-11-09T00:00:00Z,2020-02-27T00:00:00Z,United States,NA,0.5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
